公司名称,lon,lat
北京芯盾时代科技有限公司,116.301449,39.960202
北京赞那度网络科技有限公司,116.451112,39.91518
智融信远(北京)科技有限公司,116.317571,39.983629
北京易捷思达科技发展有限公司,116.283964,40.050607
北京光合起源网络科技有限公司,116.36506,39.972542
北京青麦科技有限公司,116.497926,39.973072
网家科技有限责任公司,116.451614,39.919659
北京明泽陆通人力资源有限公司,116.32631,39.97087
北京福润一生科技有限公司,116.235736,40.076529
北京通联慧畅金融服务外包有限公司,116.460064,39.869388
北京中软华泰信息技术有限责任公司,116.325118,39.948575
南京金融资产交易中心有限公司,116.454569,39.915653
北京华翔联信科技有限公司,116.416357,39.928353
北京数据在线国际供应链管理股份有限公司,116.457037,39.913109
万摩数字科技(北京)有限公司,116.516163,39.904429
曼迪匹艾(北京)科技服务有限公司,116.658081,39.888386
北京晟景秀程教育科技有限责任公司,116.152534,40.116776
北京中软环球信息技术有限公司,116.42792,39.902896
北京航天自动控制研究所,116.265248,39.915159
北京贸促通国际资讯有限公司,116.299853,39.829371
北京吉星众创网络科技有限公司,116.513756,39.791853
北京荣马资产管理有限公司,116.473885,40.019988
北京开欣乐学信息科技有限公司,116.337364,40.079475
哈尔滨工大特种机器人有限公司北京分公司,116.514917,39.761772
北京浩太同益科技发展有限公司,116.417734,39.995456
华普天健会计师事务所(特殊普通合伙),116.347422,39.92292
北京中新唐印科技发展有限公司,116.359883,39.923992
国家网络安全应急工程技术研究中心,116.387216,39.974421
北京都百现代时尚生物科技有限责任公司,116.341224,39.964635
北京金堤科技有限公司,116.329075,39.977092
北京中健祥电子科技有限公司,116.464084,39.950818
海外网传媒有限公司,116.470206,39.918659
北京汇真网络传媒科技有限公司,116.332409,39.976003
北京奇果网络科技有限公司,116.319802,39.98294
北京蛙鸣华清环保科技有限公司,116.461255,39.954293
北京金山安全管理系统技术有限公司,116.414208,39.968708
北京盛科维科技发展有限公司,116.327921,40.052585
北京海鲸科技有限公司,116.460304,39.958019
微尔科技(北京)有限公司,116.490629,39.985199
金融工场,116.438614,39.924024
工业和信息化部软件与集成电路促进中心,116.295432,39.903722
泰豪软件股份有限公司,116.517134,39.787046
河北铸梦文化传播有限公司,114.596647,38.033609
北京福安华生物科技有限公司,116.282496,39.824597
成都智库二八六一信息技术有限公司,104.056191,30.538485
北京元心科技有限公司,116.4216,39.950996
南京阿森泰科生物技术有限公司,118.694876,32.161046
北京优势财富科技有限公司,116.312168,39.98155
北京汽车集团有限公司新技术研究院,116.632846,40.098315
江苏百世诺医疗科技有限公司,119.905924,32.394392
北京老虎智汇科技有限公司,116.466117,39.923652
翊翎(北京)资本管理有限公司,116.445167,39.94763
清华大学五道口金融学院,116.335591,39.993595
北京分音塔科技有限公司,116.334974,39.994524
国安新桥(北京)影视传媒投资有限公司,116.906288,39.712032
北京书生云科技有限公司,116.466141,40.017978
北京融慧创新信息技术有限公司,116.298056,39.959912
甲骨文（中国）软件系统有限公司,116.289887,40.04771
北京艺典网络科技有限公司,116.49366,39.975534
北京智诚智达交通科技有限公司,116.308278,39.87949
苏州九号电子科技有限公司,116.493817,39.973304
北京鑫汇迈科生物科技有限公司,116.232032,40.204127
北京医拍智能科技有限公司,116.415553,40.005665
云智惠(北京)投资管理有限公司,116.468883,39.913854
北京掘金建才信息技术有限公司,116.462482,39.900363
上海圣一信息技术有限公司,116.357611,39.931879
北京高视医疗信息技术有限公司,116.378536,39.970753
北京纳诺基生物医药科技有限公司,116.226903,39.878325
西人马量子盾(北京)科技有限公司,116.334495,39.994877
北京泛生子基因科技有限公司,116.26881,40.098974
坎德拉(深圳)科技创新有限公司,116.298056,39.959912
深圳地空互联技术有限公司,116.398015,39.895248
北京非凡影界文化传媒股份有限公司,116.519285,39.968722
北京广通信达软件股份有限公司杭州分公司,116.425617,39.915952
北京名堂盛世国际文化传媒有限公司,116.468751,39.900033
MoreVFX（墨影像制作）,116.519285,39.968722
北京佳明航电科技有限公司,116.490344,39.974291
北京转转精神科技有限责任公司,116.356123,40.045796
北京中科信软科技有限公司,116.332747,39.983018
北京译泰教育科技有限公司,116.474418,40.013933
北京健数通科技有限公司,116.30719,40.036184
北京星河金服科技有限公司,116.310195,40.039018
北京其欣然数码科技有限公司,116.555221,39.886015
我搜网络,116.35481,40.043497
重庆市瑞德铭科技发展有限公司深圳分公司,113.955737,22.539497
物融通集成服务平台有限公司,120.210788,30.240967
青岛克路德智能工程有限公司,116.301449,39.960202
科技谷(厦门)信息技术有限公司,118.162215,24.526339
北京辰通信息技术有限公司,116.302587,39.960428
北京腾云天下科技有限公司,116.435338,39.942034
北京尚爱文化传媒有限公司,117.042626,36.647479
龙芯中科技术有限公司,116.179669,40.061436
北京智佳互动科技有限公司,116.343093,39.974529
诺华视创电影科技(江苏)股份有限公司北京分公司,116.25605,39.979229
北京致成生物医学科技有限公司,116.56119,39.908066
三角兽(北京)科技有限公司,116.425343,39.988148
北京盛世源康科技发展有限公司,116.286377,39.827244
北京多赢时代科技有限公司洛阳分公司,116.492177,39.976256
上海韬途信息科技有限公司,116.298056,39.959912
北京宝信志成科技有限公司,116.388865,39.971066
象泰资本管理有限公司,116.310541,39.977082
北京金色丛林科技有限公司,116.339184,39.974951
北京拓课网络科技有限公司,116.413861,40.031969
北京华开领航科技有限责任公司,116.232524,40.203898
北京中指实证数据信息技术有限公司,116.294739,39.821264
北京世纪森源企业管理有限公司,116.48057,39.910341
北京东方视角文化传媒股份有限公司,116.509102,39.902725
北京中科威荣计算机技术有限公司,116.355054,39.950778
掌阅科技股份有限公司,116.514226,39.905452
北京金电恒通科技有限公司,116.345909,39.798239
北京侃家科技有限公司,116.433272,39.921613
北京小米科技有限责任公司,116.337324,40.026647
江苏康为世纪生物科技有限公司,116.280484,40.097162
北京大者机器人技术有限公司,116.285226,39.834447
北京十一贝科技有限公司,116.373389,40.03635
防特网信息科技（北京）有限公司,116.31315,39.984622
北京科安德网络技术有限公司,116.476362,39.953198
北京集创北方科技股份有限公司,116.522137,39.781249
北京元坤天成电子科技有限公司,116.612611,40.12008
泸州倍赛达科技有限公司,105.527685,28.860724
北京中软联动科技有限公司,116.433666,39.923823
北京中燕信息技术有限公司,115.946262,39.726921
中国科学院高能物理研究所,116.252255,39.911592
厦门爱思康新材料有限公司,118.192047,24.475025
华强方特(厦门)电影有限公司,118.174136,24.678993
香港唯优国际有限公司,114.065177,22.53149
北京天工异彩影视科技有限公司,116.494528,39.990025
凌动未来(北京)科技有限公司,116.41991,39.951283
北京阳光易德心理学应用技术有限公司,116.295778,39.820617
北京莱博智环球科技有限公司,116.467387,39.995589
北京妙医佳信息技术有限公司,116.48703,39.88766
北京联益合创科技股份有限公司,116.333817,39.983968
金令牌职业经理人俱乐部,116.470832,39.914413
佳能信息技术(北京)有限公司,116.333948,39.986972
中影环球(北京)科技有限公司,116.37447,39.956033
河南因特嘉实业有限公司,113.770924,34.757449
北京磨铁图书有限公司,116.378329,39.954242
东芝(中国)有限公司,116.464084,39.950818
山东闻远通信技术有限公司,117.143721,36.663018
北京正兴天宝自动化科技有限公司,116.56131,39.725964
家乐园商贸股份有限公司,114.499664,37.038802
北京北斗众航科技有限公司,116.298889,39.991177
北京品科技术有限公司,116.332472,39.980755
星河视效文化传播(北京)有限公司,116.521634,39.905757
北京创游卓越科技有限公司,116.298056,39.959912
北京凡学教育技术有限公司,116.319367,39.976511
北京微星优财网络科技有限公司,116.489119,39.999429
北京君来投信息科技有限公司,116.350415,39.938418
考拉征信服务有限公司,116.313448,39.978252
上海象形通讯科技股份有限公司北京分公司,116.522431,39.779162
北京盛世全景科技股份有限公司,116.333796,39.98807
北京康邦科技有限公司,116.289076,40.04583
北京波罗教育科技有限公司,116.333883,39.987718
中国招标公共服务平台有限公司,116.324819,39.933785
现在(北京)支付股份有限公司,116.340737,39.938918
云丁网络技术(北京)有限公司,116.347059,40.080197
上海奕见企业管理咨询有限公司,116.292868,40.047683
上海数慧系统技术有限公司,116.42792,39.902896
湖南大唐先一科技有限公司,116.288349,39.946443
龙信数据(北京)有限公司,116.288725,39.960952
昆仑杰信(北京)科技有限责任公司,116.480667,39.996403
银弗(北京)科技有限公司,116.738,39.844373
北京易数科技有限公司,116.478726,39.988081
北京立思辰科技股份有限公司,116.353194,40.016308
哈尔滨新中新电子股份有限公司北京分公司,116.295778,39.820617
北京智尚美品牌科技有限公司,116.417032,40.033341
北京金凯瑞铭科技有限公司,116.419268,39.998095
北京刷脸科技有限公司,116.484966,39.92401
北京鼎磐科技有限公司,116.411521,39.923472
北京怡美通德科技发展有限公司,116.529042,40.023873
北京吧咔科技有限公司,116.310098,39.983606
上海海魄信息科技股份有限公司,116.175639,40.060318
西安四维图新信息技术有限公司,108.874756,34.193222
北京车与车科技有限公司,116.408678,39.929992
北京忆恒创源科技有限公司,116.356123,40.045796
北京丹枫科技有限公司,116.470989,39.907587
贵州华芯通半导体技术有限公司,116.489334,40.006596
漫德威医疗科技(北京)有限公司,116.319802,39.98294
北京色彩空间文化传媒有限公司,116.593359,39.915035
北京春雨天下软件有限公司,116.351834,40.008993
北京锐客映画文化传媒有限公司,116.614996,39.929535
君融贷(北京)信息技术服务有限公司,116.492856,39.97434
北京触控科技有限公司,116.472574,40.002576
北京星闪世图科技有限公司,116.309306,40.04059
北京基因树科技有限公司,116.600005,39.927407
北京信锚网络有限公司,116.307289,40.090767
北京聚汇才商务咨询有限公司,116.508442,39.803882
博云视觉（北京）科技有限公司,116.284706,40.049953
北京知多星科技有限公司,116.287865,40.046673
北京红橘科技有限公司,116.238672,40.06885
北京兆源数通科技有限公司,116.373787,39.953747
北京琳云信息科技有限责任公司,116.433196,39.920688
杭州科之锐人力资源有限公司,116.345822,39.977481
淘金科技投资（北京）股份有限公司,116.482973,39.997432
北京君测信安科技有限公司,116.300591,40.024343
瑞资(北京)科技有限公司,116.49864,39.979954
北京爱问科技有限公司,116.455294,39.937492
北京鸿云亚信科技有限公司,116.345624,40.079921
必连(北京)科技有限公司,116.493221,39.973419
兆原数通(北京)数据科技有限公司,116.373493,39.953262
厦门市湖里区墨辰天勤网络技术服务部,116.298056,39.959912
北京志联利盟科技发展有限公司,116.308644,40.040903
北京得意音通技术有限责任公司,116.340606,40.006908
北京深蓝海域信息科技有限公司,116.289604,40.098583
互腾(北京)科技有限公司,116.291962,40.09948
掌游天下(北京)信息技术股份有限公司,116.338423,39.974955
北京大学创新研究院,116.178856,40.074677
北京奥泰瑞格科技有限公司,116.303769,40.046631
北京华瑞富达科技有限公司,116.418276,39.894538
赤峰供销一创网络科技有限公司,116.126158,39.714869
北京万维星辰科技有限公司,116.295778,39.820617
北京算云联科科技有限公司,116.308201,40.045503
招商新智科技有限公司,116.295564,39.821203
游艺春秋网络科技（北京）有限公司,116.312951,40.038276
北京乐享出行科技有限公司,116.366028,39.988588
北京粒子互娱网络科技有限公司,116.600555,39.926985
北京金恒网广告艺术有限公司,116.52019,39.77703
亿睿科信息技术(北京)有限公司,116.460552,39.916081
中国船级社实业公司,116.410108,39.918738
北京大然航空服务有限公司,116.497188,39.974443
中华网,116.436644,39.967543
北京凯峰数据科技有限公司,116.442171,39.92312
北京东方网信科技股份有限公司,116.322239,39.992047
北京派合文化传播股份有限公司,116.517494,39.916988
北京大唐鸿润商贸有限公司,116.451614,39.919659
北京如易行科技有限公司,116.365272,39.974314
南京网感至察信息科技有限公司,118.87485,32.018433
阳光兔(北京)科技有限公司,116.475891,39.985446
恒耀惠荣股份有限公司,116.406632,39.981607
北京宏运通供应链管理有限公司,116.487807,39.916289
工信通(北京)信息技术有限公司,116.295564,39.906747
北京华博科讯信息技术有限公司,116.365846,39.98588
北京费恩莱斯体育文化有限公司,116.290178,40.143752
第一视频集团,116.486269,40.008712
阳光财产保险股份有限公司3,116.438469,39.922794
北京炫世纪文化发展有限公司,116.438759,39.92488
北京元和医学检验所有限公司,116.567423,39.789766
北京圣邦天麒科技有限公司,116.301374,40.053074
北京北大方正电子有限公司,116.306923,40.040854
北京卓成世纪科技发展有限公司,116.355966,39.953351
北京恒达时讯科技股份有限公司,116.255848,39.9771
一路米(北京)科技有限公司,116.359972,40.039972
上海诺亦腾影视科技有限公司,116.37378,39.953971
北京龙软科技股份有限公司,116.333817,39.983968
天津唐人影视有限公司北京文化传媒分公司,116.449954,39.922753
北京艾科网信科技有限公司,116.305675,40.046772
北京畅联九州科技有限公司,116.412471,40.003221
北京至上泽思信息技术有限公司,116.519851,39.892499
经纶世纪医疗网络技术(北京)有限公司,116.293673,39.874923
北京多彩投网络科技有限公司,116.472944,39.985268
北京谛听文化传媒有限公司,116.507306,39.957781
北京友通上昊科技有限公司,116.558583,39.775593
北京道贞健康科技发展有限责任公司,116.424989,39.979785
北京东方金信科技有限公司,116.438903,39.89506
奇点锐创(北京)科技有限公司,116.313892,40.03564
北京纵横兄弟信息技术有限公司,116.294779,39.823102
中电达通数据技术股份有限公司,116.460704,39.929612
山东丽波电子科技有限公司北京分公司,116.494327,39.976145
北京小龙虾科技有限公司,116.452207,39.912954
贵州莜桔西科技有限公司,116.443108,39.92147
伙伴聚力(北京)科技有限公司,116.309031,40.036569
北京八二七科技有限公司,116.319802,39.98294
北京易捷联创科技有限公司,116.359972,40.039972
北京法语联盟,116.444711,39.927778
世纪保众(北京)网络科技有限公司,116.42144,39.887398
深圳英飞咨询有限公司,116.319802,39.98294
北京易腾川网络营销技术有限公司,116.432253,40.072849
北京坚小持科技文化有限公司,116.3566,40.0461
北京道方科技有限公司,116.613625,40.065248
中国科学院自动化研究所,116.333014,39.979259
远朋智教(北京)科技有限公司,116.494721,39.973688
新保云集(北京)网络科技有限公司,116.556351,40.096816
北京菲尔麦德咨询有限公司,116.333649,39.993897
北京史河科技有限公司,116.298094,39.908361
北京南木一风信息技术有限公司,116.466994,40.020588
北京佳禾未来科技有限公司,116.45934,39.949844
北京易沃特科技有限公司,116.463488,39.95095
北京融诚赛博管理咨询中心,116.466485,39.995197
天地融科技股份有限公司,116.35725,39.945702
北京规格投资管理有限公司,116.461676,39.908268
深圳奇点信息技术有限公司,116.42083,39.948666
北京蓦然认知科技有限公司,116.351834,40.008993
北京致富投资管理合伙企业(有限合伙),116.459536,39.909487
北京清天白云环境科技有限公司,116.388865,39.971066
芯视界(北京)科技有限公司,116.334745,39.993843
北京小灵花信息技术有限公司,116.308838,39.981767
识创恒晟科技(北京)有限公司,116.439635,40.042433
北京火种创投信息咨询有限公司,116.317564,39.975996
北京和川创新科技有限公司,116.460056,39.9253
极影梦想影视文化发展(北京)有限公司,116.516617,39.949108
中青联盟大数据研究(北京)有限公司,116.460704,39.929612
北京游族彼岸科技有限公司,116.331212,39.980846
北京质心教育科技有限公司,116.320146,39.975723
国交空间信息技术(北京)有限公司,116.401489,39.96611
北京德稻教育投资有限公司,116.268742,39.957771
北京万物梵生文化传媒有限公司,116.428696,39.894322
北京融邦汇聚科技有限公司,116.426319,39.941823
中科数创(北京)数字传媒有限公司,116.42792,39.902896
联合永道(上海)信息技术有限公司,116.342985,39.974519
北京迪威特科技有限公司,116.367151,39.918419
赛亚人(天津)网络技术有限公司北京科技分公司,116.429362,40.005523
北京全网数商科技股份有限公司,116.336863,39.961769
畅享无限科技(北京)有限公司,116.412804,39.970597
阿大科技(北京)有限公司,116.502319,39.780929
北京投友圈信息科技有限公司,116.418561,39.997054
中船重工海空智能装备有限公司,116.57776,39.786361
霍尔果斯惠乾信息科技有限公司,116.48105,39.996794
北京帮一把网络科技有限公司,116.505818,39.956252
北京四通智能建筑系统集成工程股份有限公司,116.245166,39.903149
北京亿联通付科技有限公司,116.638973,39.905458
北京全电智领科技有限公司,116.315249,39.982749
杭州伏羲教育咨询有限公司,115.920436,39.656031
北京富地源科技有限责任公司,116.314931,39.883892
青岛酒知道智能科技有限公司,116.490528,39.974985
深圳市易成自动驾驶技术有限公司北京分公司,116.412888,40.028668
竹间智能科技(上海)有限公司,116.338762,39.999491
北京中润国盛科技有限公司,116.355962,39.890497
北京知金链网络技术有限公司,116.184357,39.905689
北京经纬恒润科技有限公司海淀分公司,116.35125,39.977761
长扬科技(北京)有限公司,116.308162,39.978697
北京顺宝技术服务有限公司,116.491506,39.913254
北京火眼时代科技有限公司,116.481513,39.996626
北京维科信恒文化传播有限公司,116.319802,39.98294
北京德慧人力资源有限公司,116.414767,40.062124
北京世纪新干线网络技术有限公司,116.492157,39.996578
量函(上海)投资管理有限公司,116.4511,39.962026
上海奈金商务咨询有限公司,116.42792,39.902896
达闼科技(北京)有限公司,116.48105,39.996794
北京中网银科科技有限公司,116.487807,39.916289
北京海洋环球物流咨询有限公司,116.333796,39.98807
北京微势力科技有限公司,116.475964,39.983483
北京勤心科技有限公司,116.286724,39.861817
北京瑞友科技股份有限公司,116.603096,39.924458
工银瑞信投资管理有限公司,116.365868,39.912289
北京圈网互联科技有限公司,116.420395,39.894212
慈讯文化有限公司,116.512709,39.911509
天津星影聚合互联网科技有限公司北京办事处,116.514879,39.894068
北京财到信息技术有限公司,116.307149,40.036538
北京博威奇科技有限公司,116.463036,39.885745
蜂狂购(北京)电子商务有限公司,116.351706,39.761328
用友能源科技有限公司,116.238672,40.06885
昆山云飞企业管理有限公司,120.88792,31.403427
时光谱信息技术(上海)有限公司北京分公司,116.41558,39.892422
中智诚征信有限公司,116.379316,39.925076
北京多来点信息技术有限公司,116.353129,39.941783
北京骑思妙享科技有限公司,116.299007,40.044579
北京正安维视科技股份有限公司,116.372266,39.953907
北京同余科技有限公司,116.41842,39.98792
北京灵游坊软件技术有限公司,116.296601,39.967653
天津市康凯特软件科技有限公司,116.354206,39.892943
北京众智京鹭信息技术有限公司,116.430166,39.975408
北京艾尔鸿图信息技术有限公司,116.42792,39.902896
廊坊开发区中油新星电信工程有限公司,116.231204,40.22066
点豆互联(北京)科技有限公司,116.32711,39.960153
创新科存储技术有限公司,116.368374,39.980158
奥芬云健康科技(北京)有限公司,116.355718,39.890785
北京东科盛景科技有限公司,116.306295,40.053034
迪尔码国际营销服务(北京)有限公司,116.441384,39.937014
北京汇游智诚科技有限公司,116.415577,39.938624
指点无限(北京)科技有限公司,116.499554,39.905309
中科视拓(北京)科技有限公司,116.333948,39.986972
北京享控智能科技有限公司,116.454833,39.920022
锐思锐拓(北京)管理咨询有限公司,116.413996,39.909097
北京维恩咨询有限公司,116.430942,39.859089
深圳市骏昇科技有限公司,116.416357,39.928353
地利农产品投资控股有限公司,116.368232,39.855124
北京美易科技有限公司,116.48105,39.996794
北京帷幕天城影视科技有限公司,116.581176,39.921601
北京天创四方教育科技有限责任公司,116.303276,40.035542
天津纵游科技有限公司,116.439763,40.041777
北京德和天成科技发展有限公司,116.143267,39.749144
北京网融通医疗科技发展有限公司,116.343178,39.882633
北京深蓝宏达智能科技有限公司,116.349138,40.006989
海南中爱互娱网络技术有限公司,116.336116,40.0708
北京余弦人工智能科技有限公司,116.495682,39.909855
互金时贷(北京)信息服务有限公司,116.482544,39.989635
北京棣南新宇科技有限公司,116.321824,39.975628
华瑞天地(北京)文化发展有限公司,116.45057,39.963136
北京富邦智慧物联科技有限公司,116.281049,40.042501
国美电器有限公司,116.466716,39.958957
北京金谷财行投资管理有限公司,116.470009,39.912719
北京海文盈通信息技术有限公司,116.3231,39.966197
乾道投资控股集团有限公司,116.441683,39.919656
敦煌网,116.339299,39.992408
北京思享时光科技有限公司,116.41135,39.969418
资信财富投资(集团)有限公司,116.296601,39.967653
中关村协同发展投资有限公司,116.370293,39.982529
八爪鱼互动(北京)科技有限公司,116.473625,40.012238
北京云途腾科技有限责任公司,116.279068,39.930812
戴尔斯克集团,116.479706,39.909431
北京神黄科技股份有限公司,116.430952,39.932769
大唐联诚信息系统技术有限公司,116.354956,39.979839
西门子(中国)有限公司,116.472747,39.985296
汉力控股有限公司,116.28099,39.820192
北京众测众意网络技术有限公司,116.495654,39.894646
﻿北京互联直通网络科技有限公司,116.433137,39.955006
极课大数据,116.460116,39.957178
随锐科技股份有限公司,116.376152,40.032294
北京微播易科技股份有限公司,116.404764,39.999211
北京众和永业科技发展有限公司,116.306669,39.980301
北京爱悦达管理顾问有限公司,116.47495,39.912982
龙存(苏州)科技有限公司,120.776272,31.309282
北京吾里文化有限公司,116.614112,39.926663
人人行科技股份有限公司,116.413222,40.016541
云上贵州大数据产业发展有限公司,116.484591,39.91783
方正中期期货有限公司,116.46325,39.920564
北京云智汇科技有限公司,116.304141,40.041912
北京首信科技股份有限公司,116.293577,39.874793
文思海辉技术有限公司 Pactera Technology International Limited,116.302458,40.054093
速得尔科技(北京)有限公司,116.326145,40.061709
北京恒信通诚科技有限公司,116.308591,40.037522
北京真格天成投资管理有限公司,116.4584,39.909564
北京国舜科技有限公司,116.354135,40.001739
中建智云网络通信有限公司,116.412267,39.946996
北京亚康环宇科技有限公司,116.3079,39.978657
普华众鑫文化传播有限公司,116.493191,39.899588
北京中科磐云科技有限公司,116.339643,39.974653
北京鑫彤日科技有限责任公司,116.310544,39.976806
万象道兴(北京)游戏科技有限公司,116.606295,39.908358
大唐网络有限公司,116.37111,39.968649
奥美德诺(北京)基因科技有限公司,116.370538,40.100671
北京值得买科技股份有限公司,116.386697,39.851076
北京优旅网络科技有限公司,116.333767,39.988083
北京睿智融科控股有限公司,116.480708,39.996162
天津环融集团有限公司,117.383733,39.160433
北京展云互联科技有限公司,116.424286,40.031455
北京数联领航网络科技有限公司,116.414575,40.040318
北京旋极伏羲大数据技术有限公司,116.310817,39.959372
北京创景咨询有限公司,116.33409,39.987041
国诚信征信有限公司,116.342746,39.905391
深圳市前海谷雨网络科技有限公司,113.86766,22.566939
